Year,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
42016,7546.045273,8182.757671,8296.340666,8616.118367,8876.519071,9268.65493,9682.615845,10103.39716,10159.72001,10897.63417,11324.04648,11600.34773,11834.52052,12130.14188,11863.31101,11605.58824,11761.67451,11869.06388,11970.32392
42017,277.5588521,282.5395911,288.6247526,299.4547671,305.8485803,314.0735253,326.9266752,338.1044826,341.206602,361.6538284,372.7026353,381.4316421,389.076894,389.593189,380.5988511,372.3305802,375.786268,379.068833,381.9645676
42018,4354.373278,4479.673703,4612.074042,4799.507476,4941.167869,5145.554167,5370.328725,5600.867286,5681.201912,6117.025743,6444.310066,6721.946391,6869.844171,6972.417155,6817.456232,6669.351379,6734.871919,6796.832327,6852.433496
42019,5535.799283,5677.292893,5783.476877,6005.733738,6224.554856,6459.059366,6775.538677,7113.570632,7222.453102,7954.82971,8365.041593,8651.33501,8851.929911,8886.175117,8688.421161,8499.67081,8580.640097,8659.916247,8728.47298
42020,1935.162133,1973.930691,2031.351284,2112.491644,2164.451143,2244.938055,2342.244768,2434.751962,2452.368914,2662.300551,2845.188433,3015.978604,3080.545974,3111.017929,3044.590392,2978.448628,3008.812455,3038.22936,3062.90871
43001,1277.554,1302.955378,1331.891714,1386.816633,1417.874579,1465.987356,1525.57497,1582.006024,1591.638829,1709.891162,1783.034371,1859.828984,1901.019854,1907.522857,1869.008968,1828.453795,1846.221304,1862.829807,1877.68122
43002,1319.622985,1345.80295,1376.392156,1430.745627,1462.05911,1516.279575,1579.735059,1635.693339,1642.74395,1756.531304,1833.079098,1900.034906,1948.552177,1959.000664,1919.224331,1877.563128,1897.253577,1914.351817,1929.62717
43003,1445.71789,1474.125849,1500.421944,1564.860977,1600.957733,1670.754906,1771.78083,1879.766044,1894.484943,2041.5765,2129.806142,2253.053548,2307.315366,2315.64249,2274.068584,2224.665896,2248.27066,2268.448288,2286.373036
43004,2270.464491,2317.297225,2381.690915,2502.624114,2560.171338,2641.820878,2754.250292,2865.389862,2875.204521,3062.871417,3174.06125,3277.946553,3345.990135,3360.826482,3288.072983,3216.641705,3247.609082,3276.420655,3302.925444
43005,645.543652,658.0846603,672.2682037,697.7760954,712.7244536,734.6506029,764.336204,791.7551658,794.1760637,842.6530987,870.154271,898.710091,917.2385215,919.4571007,898.9437392,879.4147573,887.7662633,895.5210679,902.9478994
43006,416.4719423,423.6084806,439.4034692,457.4130669,469.7436304,487.8471668,507.9002113,525.4381121,529.1608723,568.9454561,592.2767943,611.5227391,624.735824,624.7667369,614.0235347,600.7396114,606.2786166,611.6044444,616.1241125
43007,2098.513956,2141.731215,2173.421721,2255.102327,2303.438688,2369.540333,2465.43668,2553.961952,2555.870924,2705.18705,2786.893047,2849.20792,2907.243371,2917.230924,2853.521013,2791.535624,2817.66859,2843.300341,2865.598259
43008,1906.80861,1953.89498,1979.276169,2079.810375,2126.044763,2209.386204,2305.889737,2395.711005,2417.3374,2603.79002,2709.10205,2807.652457,2870.338515,2881.545246,2821.016911,2759.732133,2784.521044,2809.761512,2831.860727
43009,1782.166537,1820.315055,1837.987863,1909.941121,1953.347138,2022.869448,2108.615133,2187.721293,2205.232599,2359.263286,2473.007323,2564.384281,2622.161286,2639.58275,2588.227868,2532.000277,2558.783325,2581.641026,2602.011889
43010,3160.704847,3227.479123,3290.599276,3422.935087,3499.836249,3621.435698,3775.020592,3915.974376,3962.142772,4292.690731,4464.087866,4599.063276,4696.815465,4719.933956,4622.863811,4522.435061,4572.05185,4614.903794,4653.374288
43011,1869.577147,1907.690853,1927.546288,2004.841949,2049.044042,2109.392386,2194.62115,2270.684289,2274.832669,2424.758015,2520.858124,2605.209371,2664.699632,2673.818979,2621.312163,2564.365818,2599.145281,2622.658257,2642.86156
43012,436.5504743,446.7081831,458.5993932,481.7159601,494.7555421,525.2901417,555.6664561,581.7513779,584.3748915,628.334604,660.6361417,706.9012957,723.6915295,730.9880958,717.8167492,702.222642,709.0981635,715.8319341,721.3629225
43013,750.1288715,773.5004416,788.4969972,818.7127073,836.171619,858.5689899,893.5463184,924.2769761,937.5317411,1005.472036,1050.798318,1096.598704,1119.380797,1124.182664,1101.914085,1077.975699,1087.616276,1097.201257,1105.602712
43014,1340.180419,1375.472586,1427.78995,1490.879866,1523.304754,1579.992461,1650.966055,1735.65766,1755.570623,1913.199243,2003.115837,2091.095876,2138.948266,2147.21075,2108.306702,2062.505098,2087.309486,2106.981391,2123.526203
43015,2886.708626,2972.620674,3030.074159,3150.542761,3220.024391,3314.318933,3450.058742,3576.696679,3581.116543,3796.731415,3917.248764,4015.939892,4098.620589,4119.184706,4028.530699,3941.01342,3976.960055,4012.058755,4043.401568
43016,8015.719834,8210.228708,8359.883437,8729.801746,8931.45218,9281.661563,9713.76712,10114.06274,10190.8302,10975.69158,11425.44825,11733.64132,11972.72062,12025.54995,11761.64225,11506.12819,11617.96192,11723.76401,11815.67288
43017,2140.122846,2178.997781,2199.41879,2281.799018,2330.332268,2396.684601,2494.784603,2582.385195,2593.325042,2745.64579,2835.282514,2904.319835,2962.541322,2974.212116,2908.374362,2845.191768,2871.42515,2897.218262,2919.639172
43018,3764.1554,3847.507466,3895.030293,4043.971965,4131.453054,4265.246418,4442.280837,4608.680859,4624.622443,4918.988189,5096.454104,5294.810692,5406.410632,5428.793042,5308.732396,5193.403571,5241.045564,5291.21592,5337.410671
43019,546.6814435,556.7269038,569.3715446,601.7031805,615.1920094,632.6027123,658.4785013,681.7325378,685.3962811,731.922608,760.6871436,799.834818,819.6779847,823.3485869,807.8762502,790.3256516,797.6201814,804.6002558,810.853173
43020,2857.034046,2910.253907,2954.105042,3066.545535,3132.331444,3233.751413,3367.838851,3499.373797,3513.80897,3721.259855,3848.220111,3971.370755,4053.683499,4070.978227,3986.647955,3900.040591,3937.626894,3974.337652,4005.432456
43021,3104.615267,3175.755596,3258.52658,3437.844208,3523.511945,3693.615374,3863.767789,4048.176128,4135.645085,4546.393675,4746.820371,4920.241699,5022.928807,5049.127428,4942.669753,4835.293433,4881.269879,4924.940152,4963.360734
43022,1783.659624,1818.94895,1847.12005,1921.320378,1962.588105,2021.153947,2102.826002,2177.883221,2190.561865,2329.92051,2412.406407,2476.330935,2526.874435,2537.703476,2482.525479,2428.594192,2451.936968,2473.517929,2493.01513
43023,2089.504489,2132.002442,2179.553378,2263.282567,2311.503219,2396.029792,2513.079433,2611.622756,2640.209831,2889.422515,2998.187163,3086.267702,3152.926651,3154.211672,3084.921825,3017.903881,3047.74191,3075.12687,3098.955747
43024,3918.714203,4015.277705,4095.974802,4279.747674,4377.903813,4526.535086,4732.967082,4904.36357,4934.484274,5384.268373,5597.15797,5800.568383,5919.149876,6010.719762,5880.268337,5752.523306,5808.728572,5861.601596,5907.878863
43025,2399.624825,2449.189185,2504.62934,2600.024641,2658.152707,2745.324054,2857.908581,2973.955146,3000.672693,3212.694633,3319.373192,3415.681794,3484.972426,3519.040697,3441.537656,3366.772448,3397.516264,3427.604728,3454.346306
43026,27423.85974,28006.07781,28272.21992,29433.53351,30068.66806,30991.87434,32327.50769,33538.99313,33633.51222,35789.74228,37001.75088,37702.02165,38455.93843,38643.59438,37792.91681,36971.89007,37333.55572,37667.84387,37963.99037
43027,6720.208908,6850.038711,6970.939121,7257.24914,7421.51349,7692.684399,8065.573788,8395.816651,8595.169407,9349.682634,9692.539029,10016.55795,10218.33026,10314.16623,10095.96047,9876.632214,9967.19476,10055.6322,10132.66948
43028,1549.623393,1582.710841,1606.932198,1667.188374,1702.892479,1751.861264,1825.70706,1890.994056,1911.567472,2038.405605,2104.341483,2159.115162,2202.328145,2210.812092,2162.067216,2115.097682,2134.503739,2153.479981,2169.986947
43029,6282.618595,6402.644197,6470.597792,6718.813201,6865.4089,7071.904144,7359.460813,7617.045053,7630.5045,8052.678197,8339.928991,8502.684574,8674.364456,8679.833036,8493.799807,8311.708751,8393.103588,8468.111362,8535.865472
43030,3452.24733,3525.20469,3562.684438,3699.610924,3780.425425,3887.26141,4045.587121,4189.907752,4215.011727,4452.964327,4611.794463,4723.204042,4819.189084,4865.567273,4755.68968,4652.749993,4694.99628,4737.01014,4773.362332
43031,3095.783086,3155.10314,3193.22509,3344.471471,3425.028766,3537.659343,3680.451433,3807.308528,3821.607691,4029.892145,4159.101342,4274.648338,4360.124491,4377.625775,4280.765298,4188.410348,4225.607932,4262.800176,4296.637503
43032,2416.455511,2461.077422,2487.323292,2583.615203,2640.565854,2711.899918,2821.401662,2917.082555,2928.48521,3098.563285,3201.740512,3278.425778,3343.9425,3354.826615,3280.674554,3209.466752,3250.3251,3280.317096,3305.445005
43033,4858.178568,4950.870231,5020.466199,5251.526783,5370.340395,5529.317439,5765.223782,5970.9806,6038.050896,6510.797568,6750.797908,6928.964953,7068.076396,7135.286615,6977.323293,6825.745424,6890.354111,6953.414983,7007.528648
43034,1265.461969,1285.029868,1296.735264,1345.053019,1375.341871,1413.048033,1470.704825,1521.717252,1524.657428,1615.059964,1664.283184,1696.01892,1730.617339,1750.225665,1713.753302,1679.034008,1694.939177,1709.966227,1722.932142
43035,2673.595046,2840.348557,2886.848248,2996.667348,3067.608803,3156.989318,3287.27945,3403.610609,3424.624549,3645.12926,3778.683785,3862.817255,3940.617613,3978.654344,3905.305702,3821.750021,3862.58315,3899.327579,3929.666721
50001,9365.298215,9547.914354,9626.553554,9988.119039,10203.76185,10493.76494,10922.47668,11314.38908,11311.98751,11888.66738,12223.12858,12420.93962,12669.32392,12724.32576,12605.34704,12332.31381,12520.90769,12634.7749,13098.19737
50002,3793.424627,3864.439751,3903.290461,4066.024876,4161.21866,4287.51819,4470.889073,4653.89431,4670.162826,4928.901552,5086.62022,5182.096051,5285.464112,5307.857612,5186.621516,5073.945424,5123.953782,5168.712501,5352.709204
50003,5347.295262,5452.44082,5528.471274,5747.032438,5877.916756,6047.027903,6301.00775,6529.481236,6544.135371,6926.91979,7157.734345,7283.817998,7431.093271,7454.421915,7285.794242,7127.514926,7197.36912,7272.405524,7329.542584
50004,11256.98773,11470.49909,11592.26516,12058.88716,12413.17729,12839.68966,13394.27769,13894.90147,13953.89778,14783.1597,15310.03712,15614.8155,15930.23997,16042.7365,15682.55256,15341.85914,15487.46466,15624.57428,15810.30012
50005,2356.318897,2400.964779,2454.451669,2572.179967,2633.469141,2716.325193,2836.007887,2946.246081,2980.735379,3177.620451,3321.35597,3457.123409,3529.535179,3532.379636,3485.982002,3410.251241,3443.345432,3522.22938,3580.474435
50006,2728.998193,2777.713152,2804.52329,2915.400937,2981.128001,3064.953893,3194.854336,3303.154247,3311.543056,3532.181989,3667.963362,3752.133339,3834.076882,3855.826067,3770.254575,3688.348174,3723.607359,3756.789487,3785.427518
50007,6873.979603,7007.305833,7117.039968,7409.846268,7576.696624,7793.397302,8126.633636,8554.68831,8670.802959,9263.267498,9687.396837,9940.557079,10254.04124,10317.15626,10087.14912,9868.012163,9982.137055,10076.16096,10152.85108
50008,2251.581014,2291.778075,2319.108164,2406.464386,2458.692099,2530.538244,2641.079369,2757.504533,2786.206906,3000.129456,3116.388275,3187.046074,3253.056662,3302.074296,3230.640327,3160.456717,3201.658577,3229.713486,3289.348047
50009,3299.871063,3361.599924,3397.445561,3525.536208,3602.434461,3728.133742,3889.584207,4048.114343,4085.005706,4336.561563,4518.285173,4617.222138,4710.86046,4734.386152,4626.488815,4527.444299,4568.4151,4608.921416,4644.833544
50010,8499.046981,8658.633878,8790.669184,9128.876401,9354.138163,9724.391694,10163.76676,10587.52316,10690.04439,11502.39957,12061.51667,12441.89247,12703.46867,12788.2751,12543.27478,12275.00435,12421.83473,12536.75288,12634.14103
50011,4149.900154,4226.51662,4281.144513,4446.116679,4547.0768,4708.080567,4913.326767,5110.560566,5190.897709,5544.707296,5830.735361,6039.813509,6198.234876,6238.843198,6120.21609,5989.871583,6067.128322,6155.571467,6203.363133
51001,12835.25286,13105.40519,13295.05281,13815.1872,14125.78928,14519.89208,15112.00799,15672.62034,15667.34575,16492.77778,16944.08112,17201.48775,17545.62931,17633.35936,17271.41257,16896.20188,17103.23332,17255.03119,17389.55507
51002,5675.547061,5784.642011,5849.788274,6074.117633,6207.057887,6386.819414,6650.604975,6890.183739,6897.684468,7273.097191,7494.2576,7794.532467,7980.800148,8008.085842,7839.505868,7669.19749,7744.711985,7814.63702,7876.591518
51003,5279.998007,5375.333905,5426.910536,5635.227694,5763.209518,5934.806123,6180.661346,6415.047827,6415.891582,6778.157752,6978.334326,7141.023188,7287.86695,7317.800647,7153.428962,6998.025207,7149.681533,7215.94835,7272.815357
51004,6706.927261,6834.571102,6916.747485,7222.178133,7387.4993,7600.538046,7926.685748,8211.854632,8216.804779,8688.06705,8954.772322,9117.112632,9308.087848,9349.806883,9139.525379,8941.020857,9026.681962,9107.890092,9180.568919
51005,5706.735223,5810.225519,5858.279865,6113.984626,6248.608672,6424.391365,6686.727297,6916.323877,6919.863243,7279.497215,7480.517468,7587.25794,7739.799692,7787.739427,7625.649792,7459.987294,7535.447485,7612.676659,7682.403573
51006,8005.55863,8235.529487,8360.071836,8778.757541,9073.983668,9405.791745,9858.435391,10393.48874,10598.95065,11321.4183,11734.14455,11968.06821,12218.42017,12295.96766,12073.85126,11811.55446,11971.8003,12089.22425,12188.0674
51007,6921.539297,7116.800628,7248.913283,7613.380694,7812.91358,8066.469615,8399.4436,8717.248662,8720.556445,9276.787966,9619.967398,9781.319658,9986.18751,10046.68215,9893.967137,9679.026932,9844.081992,9938.637487,10049.94649
51008,4651.525476,4734.898808,4773.901882,4952.531196,5058.420243,5193.082882,5403.452088,5589.281649,5585.588693,5880.033169,6040.62524,6126.139596,6249.488906,6286.11751,6156.221046,6022.480965,6128.153713,6186.272022,6239.631473
51009,8605.832422,8764.018279,8872.946695,9211.377402,9410.482161,9681.506196,10077.57357,10432.79017,10435.36997,10993.85735,11304.82304,11464.34507,11699.48736,11808.51335,11796.75962,11540.48236,11937.8896,12073.22953,12182.70183
51010,6726.031285,6852.669993,6978.075607,7266.674466,7433.7266,7640.774529,7956.233855,8244.396862,8238.935207,8719.061563,8990.396836,9159.269317,9348.738142,9408.189867,9219.928589,9019.6314,9170.831116,9314.170872,9394.635761
51011,4278.8182,4354.922878,4401.375381,4574.590245,4672.353242,4822.193866,5019.302301,5212.054318,5218.213924,5547.279533,5708.808117,5832.637611,5952.791695,6133.296358,6043.695989,5912.400493,6042.50085,6104.229832,6173.368068
51012,3528.215129,3592.885166,3630.116625,3765.706058,3846.412143,3969.241616,4130.799837,4293.958052,4298.887071,4532.563935,4667.385194,4753.525958,4850.014476,4898.256543,4846.194179,4741.14146,4802.90008,4849.229764,4928.72438
51013,3600.768189,3671.862749,3727.440978,3876.281762,3975.342347,4124.803418,4303.323103,4486.363126,4496.701183,4754.753773,4902.723716,5005.045653,5106.12509,5131.270859,5047.12537,4937.479761,4984.082784,5033.097326,5073.504661
51014,2657.921257,2707.719696,2735.908834,2842.408717,2904.309722,2988.34813,3114.21559,3227.970206,3227.284493,3411.944165,3515.306345,3581.382511,3653.790511,3711.814272,3639.857649,3560.809084,3650.024695,3683.005781,3716.019516
51015,861.4971194,877.1243994,887.7582923,921.8484134,942.2462623,968.568402,1009.256355,1049.546525,1051.733777,1140.460155,1177.06545,1202.6875,1226.768585,1231.827412,1203.720204,1177.570141,1192.535505,1204.105463,1214.832756
51016,1071.658592,1090.594432,1116.88196,1161.511278,1187.054355,1219.292252,1268.534567,1316.227075,1318.295031,1389.153032,1432.553632,1468.726109,1498.752897,1510.337434,1478.158135,1446.046073,1472.681437,1488.015298,1501.94446
51017,12354.23439,12584.43987,12714.66564,13210.89861,13522.45113,13918.82509,14516.10003,15079.3064,15219.51673,16161.10689,16684.68271,17017.53018,17374.90021,17462.46068,17128.73393,16756.62317,16934.94424,17092.35596,17264.44404
51018,6333.041036,6449.672139,6514.547459,6768.196717,6914.097953,7100.536221,7393.823254,7657.131555,7673.929648,8082.942322,8338.403557,8466.124968,8635.001499,8670.29778,8518.129289,8333.15492,8423.561808,8502.360561,8595.674051
51019,2159.774502,2200.921331,2269.785585,2377.614754,2437.730779,2572.063954,2698.901964,2814.541497,2881.987734,3138.975531,3270.86734,3382.632706,3461.21285,3490.56602,3427.31898,3352.862651,3392.521482,3450.27998,3483.888662
51020,3159.585629,3219.606252,3262.880046,3387.07022,3459.688466,3560.794509,3708.835001,3846.374778,3845.461947,4061.621984,4182.611262,4241.891801,4330.245528,4326.224605,4243.058485,4150.880692,4214.013226,4257.782386,4291.330581
51021,5745.109838,5877.295959,5970.144413,6254.318571,6402.75079,6660.127348,6989.489735,7373.794103,7410.185273,7881.116704,8118.885351,8303.046645,8490.150729,8557.931957,8384.718243,8202.565574,8302.20274,8381.72831,8454.486777
51022,1612.589178,1659.858253,1789.123107,1872.528827,1913.970741,1984.488883,2073.459925,2168.637259,2175.547678,2351.756124,2468.643863,2525.925039,2577.742805,2585.516773,2569.951268,2514.120707,2576.144164,2606.54089,2628.812139
52001,2960.644787,3025.737964,3069.888127,3195.345936,3263.758671,3393.897762,3531.599808,3658.726392,3657.403977,3866.920196,3979.859919,4040.616353,4121.681467,4134.714539,4042.726425,3954.900726,4101.758404,4137.714362,4169.981348
52002,3002.117619,3065.38511,3103.465796,3229.716036,3299.199979,3414.81935,3559.425835,3688.500308,3693.690638,3909.935953,4079.038502,4156.79316,4245.78687,4274.242292,4191.834679,4100.769713,4139.34774,4177.132829,4209.642682
52003,1340.892215,1366.818434,1383.272272,1435.230751,1465.754759,1505.52533,1566.608363,1624.535548,1623.434584,1706.778247,1755.613579,1781.042151,1816.634398,1816.169789,1774.591867,1736.03997,1754.297203,1774.005983,1795.490446
52004,6118.777234,6229.532329,6291.807416,6529.566062,6674.641161,6878.95838,7176.29618,7444.95607,7481.188412,8000.856458,8257.775165,8403.233093,8572.160097,8651.670204,8501.774595,8317.078921,8570.254485,8648.715837,8727.995167
52005,2560.335306,2612.03871,2659.726447,2760.579394,2820.566052,2897.217821,3015.159903,3122.700048,3120.465928,3297.405046,3392.765413,3457.156711,3528.643666,3632.57464,3668.667947,3588.968438,3708.292665,3746.703987,3796.432621
52006,3592.117955,3660.729279,3711.062144,3867.020159,3958.736879,4088.633668,4270.910637,4454.622151,4486.306805,4890.651258,5119.457785,5261.708575,5375.790251,5425.373108,5331.863361,5216.03203,5289.334701,5337.678365,5379.344475
52007,6055.360833,6223.116457,6330.717995,6582.283252,6729.182939,6919.697737,7235.01796,7659.097596,7697.236583,8310.709396,8712.416126,8928.988379,9186.145277,9241.729569,9055.266383,8858.54653,8954.523953,9040.029864,9115.956534
52008,1272.088764,1296.086279,1308.311006,1357.551434,1386.681053,1423.454616,1480.815587,1532.061108,1532.680153,1633.344813,1685.28989,1715.910949,1750.362437,1758.274192,1719.315775,1681.964727,1698.860885,1714.025094,1730.122312
52009,1488.780089,1526.88063,1550.00753,1618.239646,1656.201133,1708.64955,1807.418899,1882.116186,1888.971859,2043.167314,2122.873093,2174.882498,2222.424381,2236.822982,2205.721013,2157.803135,2186.847865,2207.04947,2224.643512
52010,19730.95515,20121.83253,20408.47377,21259.47377,21801.82692,22921.83124,24201.0949,25249.0481,25411.74514,27420.35119,28406.9748,29095.43236,29829.04296,29963.93962,29347.98962,28710.42343,29040.41047,29324.35382,29587.06108
52011,2507.114709,2554.821151,2579.96821,2678.728782,2738.625928,2828.126264,2950.475964,3065.569918,3071.336967,3269.548925,3397.256937,3458.94742,3529.285185,3595.611677,3548.340982,3471.25551,3531.410294,3572.338167,3604.266725
52012,13872.65202,14155.90128,14382.13636,14956.927,15322.80203,15923.9691,16680.703,17528.01623,17603.62827,19222.20443,19995.64562,20432.525,20873.56364,21011.74943,20680.07842,20230.81696,20537.42436,20748.43302,20944.22865
52013,9841.70918,10030.04642,10188.38386,10627.26652,10867.28486,11190.53757,11689.98472,12206.46332,12276.85117,13199.93598,13752.33337,14179.8051,14507.78642,14650.66333,14369.96251,14057.78417,14260.53384,14414.42268,14554.70885
52014,2472.854514,2520.555589,2558.791783,2675.285302,2749.305066,2853.095553,2981.512158,3099.055996,3102.727866,3314.12708,3443.60103,3548.186258,3663.6496,3729.835693,3661.070404,3581.535967,3650.593469,3683.179157,3718.804695
52015,7220.30602,7355.883015,7432.488536,7715.712831,7884.31581,8150.373861,8524.395296,8924.957656,8953.388969,9643.824842,10035.73376,10323.53722,10579.51826,10651.74455,10500.7267,10272.60512,10410.36206,10510.23789,10598.0613
52016,1810.947679,1846.961324,1872.361236,1942.937139,1984.44689,2037.414353,2120.455608,2197.700257,2198.432365,2353.25298,2443.168519,2493.675492,2543.962449,2557.559339,2502.369867,2448.007469,2473.580813,2499.980791,2519.616326
52017,3638.093996,3733.868773,3825.939072,4005.452488,4111.169575,4272.799624,4480.085013,4692.508676,4707.869931,5056.199653,5264.033571,5380.542692,5503.246742,5553.34879,5441.002069,5322.799776,5385.193555,5435.171317,5478.981312
52018,2708.372876,2758.241198,2793.615843,2899.523184,2962.053693,3062.931902,3194.434708,3344.378992,3367.194805,3622.188562,3750.44274,3836.857286,3923.123972,3949.555898,3931.702747,3846.28899,3908.370419,3943.017886,3974.391179
53001,31104.38735,31825.42779,32252.58945,33907.00889,34871.36951,36598.03222,38398.51761,40264.96614,40590.11312,44276.5736,45893.66763,46876.50803,47851.09855,48179.38782,47233.00468,46206.89809,46664.20068,47086.66193,47463.06934
